OBJECTID,FACILITYID,MATERIAL_cof,DIAMETER,LENGTH,Major_Road,Major_Intersection,Minor_Intersection,Minor_Road,Buildings,Railroad,ROW,WaterAreas,WaterLines,zone,affected_lats,SchoolChildcare,Healthcare,CriticalCustomers,DIAMETER_score,Railroad_score,Buildings_score,WaterBodies_score,affected_lats_score,school_childcare_score,medical_score,critical_cust_score,Roadway_score,COF,INSTALLDATE,MATERIAL_lof,Age,Material,Service Life,Service Life Score,Breaks,Breaks_score,Z_MAX,Break Density Score,LOF,COF_normalized,LOF_normalized,RISK
370,wM-501,DIP,16,90.0,478.8644685486023,533.5326047142967,86.38455865399585,0.0,69.28042549883124,1421.6980902885073,,1495.3297947470016,,Zone-162,,,,,7,0,0,0,0,0,0,0,6,2,1999-03-01 00:00:00.000000,DIP,25,DIP,90,3.0,,0.0,0.0,0.0,2.0,4,2,8
372,wM-506,DIP,16,4.0,483.19261234199615,529.9525064724353,82.3416288581673,0.0,113.39909771633184,1502.6452793660628,,1564.914715457085,,Zone-162,,,,,7,0,0,0,0,0,0,0,6,2,1999-03-01 00:00:00.000000,DIP,25,DIP,90,3.0,,0.0,0.0,0.0,2.0,4,2,8
373,wM-507,CAS,6,40.0,264.3312975596531,346.7107501255696,139.7988663506626,0.0,38.54781016435685,1337.521014916938,,1563.0015395746564,,Zone-164,,,,,4,0,0,0,0,0,0,0,6,2,1999-03-01 00:00:00.000000,CAS,25,CAS,75,4.0,,0.0,0.0,0.0,2.0,4,2,8
375,wM-509,CAS,6,4.0,259.93418790108893,343.92490889041534,161.28262940011123,0.0,66.43862497513987,1344.0696485620242,,1582.0740650043504,,Zone-89,4.0,,,,4,0,0,0,1,0,0,0,6,2,1999-03-01 00:00:00.000000,CAS,25,CAS,75,4.0,,0.0,0.0,0.0,2.0,4,2,8
376,wM-510,CAS,12,23.0,259.93418790108893,343.92490889041534,141.18348942530864,0.0,58.972403393174254,1345.015365048238,,1585.7647186420563,,Zone-89,4.0,,,,7,0,0,0,1,0,0,0,6,2,1999-03-01 00:00:00.000000,CAS,25,CAS,75,4.0,,0.0,0.0,0.0,2.0,4,2,8
377,wM-511,CAS,12,9.0,346.1031894714179,398.4730645415952,0.0,0.0,31.23462934633033,1518.267991716628,,1656.9815146812437,,Zone-91,15.0,,,,7,0,0,0,5,0,0,0,7,3,1999-03-01 00:00:00.000000,CAS,25,CAS,75,4.0,,0.0,0.0,0.0,2.0,6,2,12
378,wM-512,DIP,6,3.0,1188.130968050202,2410.967223808,1600.1486718063995,1213.7741128126772,1584.19464111749,702.356940623146,,1606.6037731140943,,Zone-80,9.0,,,,4,0,0,0,1,0,0,0,0,1,1995-01-01 00:00:00.000000,DIP,29,DIP,90,4.0,,0.0,0.0,0.0,2.0,1,2,2
379,wM-513,DIP,8,6.0,1188.203230714891,2411.029757409283,1599.9115201188952,1213.7741128126772,1584.7256712959295,702.2217908275669,,1606.6037731140943,,Zone-80,9.0,,,,4,0,0,0,1,0,0,0,0,1,1995-01-01 00:00:00.000000,DIP,29,DIP,90,4.0,,0.0,0.0,0.0,2.0,1,2,2
380,wM-514,DIP,8,784.0,0.0,608.0359131106957,371.96595898592017,353.68639768827893,79.69066990117378,700.9770546428214,,935.1651088566716,,Zone-85,4.0,,,,4,0,0,0,1,0,0,0,9,2,2003-01-01 18:23:00.000000,DIP,21,DIP,90,3.0,,0.0,4.522526744643209,0.0,2.0,4,2,8
381,wM-515,DIP,8,2.0,169.69346324707251,1391.817945476432,984.0571826281508,579.1324099669821,591.9196071356873,710.1344291695228,,1052.494152505412,,Zone-85,4.0,,,,4,0,0,0,1,0,0,0,0,1,1995-01-01 00:00:00.000000,DIP,29,DIP,90,4.0,,0.0,0.0,0.0,2.0,1,2,2
382,wM-516,DIP,6,75.0,0.0,0.0,448.81666127900354,0.0,42.26821429397828,249.2912648076725,,1602.2923772147367,,Zone-140,1.0,,,,4,0,0,0,1,0,0,0,10,3,2005-05-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,1.4514294832561307,0.0,2.0,6,2,12
383,wM-517,DIP,6,29.0,16.647436203789443,0.0,534.2932152492936,0.0,17.04341920001226,253.8406889645556,,1563.7028965769275,,Zone-60,8.0,,,,4,0,5,0,1,0,0,0,10,3,2005-05-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,0.5670804427245675,0.0,2.0,6,2,12
384,wM-128,CAS,6,397.0,363.6567436142162,347.3310203798802,0.0,0.0,21.33327572953516,3161.3443688276475,,1583.2998715519996,,Zone-20,16.0,,,,4,0,0,0,5,0,0,0,7,3,1955-01-01 00:00:00.000000,CAS,69,CAS,75,10.0,2.0,10.0,74.41658444694755,7.0,10.0,6,10,60
385,wM-519,CAS,4,904.0,849.9990222924127,839.9113989936488,0.0,0.0,47.872203777197456,1707.99793729591,,1469.2048895290986,,Zone-165,12.0,,,,4,0,0,0,5,0,0,0,7,3,1971-01-01 18:35:00.000000,CAS,53,CAS,75,8.0,,0.0,29.996717929628005,3.0,5.0,6,5,30
386,wM-520,CAS,4,823.0,790.8592396211524,785.1973326002477,0.0,0.0,29.506396064137743,1646.4386141812715,,1411.0475376380991,,Zone-166,12.0,,,,4,0,0,0,5,0,0,0,7,3,1983-01-01 17:44:00.000000,CAS,41,CAS,75,6.0,,0.0,31.142901671621523,3.0,4.0,6,4,24
388,wM-526,DIP,8,418.0,0.0,0.0,68.16521665902457,0.0,8.014824788211145,1023.8522709843598,,1285.1978566283367,,Zone-167,4.0,,,,4,0,5,0,1,0,0,0,10,3,2024-01-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,31.632582474190748,3.0,2.0,6,2,12
389,wM-527,DIP,8,48.0,306.3691421608576,354.13636035675046,23.16512765305572,5.162583350860523,63.07933484304992,1437.0162259560495,,1658.856556300491,,Zone-167,4.0,,,,4,0,0,0,1,0,0,0,0,1,2024-01-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,31.61179351529739,3.0,2.0,1,2,2
390,wM-530,DIP,8,27.0,364.4154402064274,419.6451283119311,2.985960277376293,0.0,85.93002529544249,1501.5195413612205,,1726.3956005049013,,Zone-168,,,,,4,0,0,0,0,0,0,0,6,2,2024-01-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,30.87157269179846,3.0,2.0,4,2,8
391,wM-531,DIP,8,490.0,367.2186705230301,431.03949309302254,0.0,0.0,16.13676470353134,1514.0130374807989,,1729.6676196390404,,Zone-169,3.0,,,,4,0,5,0,1,0,0,0,7,3,2024-01-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,30.8180863615386,3.0,2.0,6,2,12
392,wM-532,DIP,8,46.0,749.0084442897048,793.689009684448,0.550583281172052,0.0,115.19075468451352,1974.7784789660373,,2170.740242687933,,Zone-66,3.0,,,,4,0,0,0,1,0,0,0,6,2,2024-01-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,9.549652084177932,1.0,1.0,4,1,4
393,wM-535,DIP,8,25.0,344.5016687068453,402.3248778009421,2.985960277376293,0.0,109.49937462354532,1485.2740132024646,,1703.169270294983,,Zone-168,,,,,4,0,0,0,0,0,0,0,6,2,2024-01-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,31.228473563301367,3.0,2.0,4,2,8
394,wM-536,DIP,8,12.0,371.141142191636,414.38092414754186,27.81481067516765,0.0,75.87190361005395,1495.3882341575072,,1724.592563414369,,Zone-68,11.0,,,,4,0,0,0,5,0,0,0,6,3,2024-01-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,30.68564790249035,3.0,2.0,6,2,12
395,wM-537,DIP,8,4.0,364.4154402064274,427.4996075515896,0.66487894332618,0.0,110.67167715069058,1510.4755880769846,,1726.3956005049013,,Zone-168,,,,,4,0,0,0,0,0,0,0,6,2,2024-01-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,30.87157269179846,3.0,2.0,4,2,8
396,wM-538,DIP,8,7.0,755.025412817481,784.466999085374,0.0,0.0,104.90004798554853,2002.7726685345049,,2190.2976571571094,,Zone-170,1.0,,,,4,0,0,0,1,0,0,0,7,2,2024-01-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,8.12684509760034,1.0,1.0,4,1,4
397,wM-539,DIP,8,10.0,760.7625237959363,788.5049350635147,0.0,0.0,106.695643769034,2008.7753626859928,,2197.11229603572,,Zone-170,1.0,,,,4,0,0,0,1,0,0,0,7,2,2024-01-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,7.768624035509678,1.0,1.0,4,1,4
398,wM-541,DIP,8,54.0,760.7625237959363,788.5049350635147,0.0,0.0,78.65189941596971,2009.8499989114364,,2197.11229603572,,Zone-170,1.0,,,,4,0,0,0,1,0,0,0,7,2,2024-01-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,7.743054840415863,1.0,1.0,4,1,4
399,wM-542,DIP,8,373.0,803.6436856980429,819.2606405378187,13.937979546132953,6.702485366133674,35.91170467754927,2064.097364111443,,2248.9563894591606,,Zone-171,3.0,,,,4,0,0,0,1,0,0,0,0,1,2024-01-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,5.015987320314408,0.0,1.0,1,1,1
400,wM-30,DIP,8,18.0,2051.9410411923504,2034.2422427001443,0.0,0.0,62.44730781027536,2766.0867413097144,,452.7078225880862,,Zone-14,6.0,,,,4,0,0,0,1,0,0,0,7,2,2024-08-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,0.0,0.0,1.0,4,1,4
401,wM-14,DIP,12,39.0,1347.8666377587735,1330.0584962110954,1.010590813149989,0.0,71.33625798457227,2118.463052833915,,1375.505329980857,,Zone-8,11.0,,,,7,0,0,0,5,0,0,0,6,3,2024-08-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,140.6398021566872,7.0,3.0,6,3,18
402,wM-218,DIP,4,56.0,1342.564332574524,1325.0095751480137,1.010590813149989,0.0,32.24960563533335,2062.39404950788,,1411.220767604232,,Zone-8,11.0,,,,4,0,0,0,5,0,0,0,6,3,2024-08-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,140.6398021566872,7.0,3.0,6,3,18
403,wM-226,DIP,4,35.0,723.1122857735562,705.2919467561798,0.0,0.0,37.7814561072861,1698.79162358323,,2142.5234090376985,,Zone-52,11.0,,,,4,0,0,0,5,0,0,0,7,3,2024-08-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,122.68881740095092,6.0,2.0,6,2,12
404,wM-144,DIP,4,35.0,688.2694600020158,670.4617915232943,0.0,0.0,35.4327688165181,1735.5421998017348,,2141.6811670621864,,Zone-49,17.0,,,,4,0,0,0,5,0,0,0,7,3,2024-08-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,122.70855870324252,6.0,2.0,6,2,12
405,wM-549,DIP,6,16.0,19.43131754080512,2.173866403759632,723.7408447208308,0.0,76.17047605123417,2140.167415140491,,2404.724774159788,,Zone-5,5.0,,,,4,0,0,0,1,0,0,0,6,2,2024-08-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,4.678149157159544,0.0,1.0,4,1,4
406,wM-590,CAS,4,491.0,791.5304399347255,782.8965094918518,0.0,0.0,42.125245289815055,1655.8887698669266,,1556.171707579764,,Zone-172,,,,,4,0,0,0,0,0,0,0,7,2,1979-01-01 00:00:00.000000,CAS,45,CAS,75,6.0,,0.0,0.1200336775841618,0.0,3.0,4,3,12
